i, frequency, magnitude
140,593651162.7906977,-83.6
141,593684385.3820598,-83.65
142,593717607.9734219,-83.05
143,593750830.564784,-82.73
144,593784053.1561462,-81.35
145,593817275.7475083,-82.42
146,593850498.3388704,-82.43
147,593883720.9302325,-81.97
148,593916943.5215946,-81.5
149,593950166.1129568,-80.98
150,593983388.7043189,-81.02
151,594016611.2956811,-81.81
152,594049833.8870432,-80.23
153,594083056.4784054,-79.6
154,594116279.0697675,-80.31
155,594149501.6611296,-81.0
156,594182724.2524917,-80.96
157,594215946.8438538,-80.84
158,594249169.435216,-80.51
159,594282392.0265781,-80.3
160,594315614.6179402,-80.62
161,594348837.2093023,-80.25
162,594382059.8006644,-80.47
163,594415282.3920265,-79.88
164,594448504.9833887,-79.45
165,594481727.5747508,-80.44
166,594514950.1661129,-80.32
167,594548172.7574751,-79.86
168,594581395.3488373,-79.43
169,594614617.9401994,-80.58
170,594647840.5315615,-79.19
171,594681063.1229236,-79.91
172,594714285.7142857,-80.02
173,594747508.3056479,-80.01
174,594780730.89701,-78.84
175,594813953.4883721,-80.76
176,594847176.0797342,-80.13
177,594880398.6710963,-79.3
178,594913621.2624584,-80.67
179,594946843.8538206,-79.37
180,594980066.4451827,-80.16
181,595013289.0365448,-79.67
182,595046511.6279069,-80.13
183,595079734.2192692,-80.93
184,595112956.8106313,-79.36
185,595146179.4019934,-79.05
186,595179401.9933555,-78.17
187,595212624.5847176,-79.68
188,595245847.1760798,-79.99
189,595279069.7674419,-80.08
190,595312292.358804,-80.83
191,595345514.9501661,-80.35
192,595378737.5415282,-80.4
193,595411960.1328903,-80.65
194,595445182.7242525,-80.89
195,595478405.3156146,-79.39
196,595511627.9069767,-80.13
197,595544850.4983388,-80.31
198,595578073.0897009,-78.5
199,595611295.6810632,-79.91
200,595644518.2724253,-79.82
201,595677740.8637874,-79.29
202,595710963.4551495,-80.38
203,595744186.0465117,-80.55
204,595777408.6378738,-79.63
205,595810631.2292359,-80.12
206,595843853.820598,-79.36
207,595877076.4119601,-78.83
208,595910299.0033222,-79.88
209,595943521.5946844,-80.51
210,595976744.1860465,-78.53
211,596009966.7774086,-80.38
212,596043189.3687707,-78.63
213,596076411.9601328,-79.47
214,596109634.5514951,-79.03
215,596142857.1428572,-78.95
216,596176079.7342193,-78.09
217,596209302.3255814,-78.75
218,596242524.9169436,-77.75
219,596275747.5083057,-77.95
220,596308970.0996678,-78.89
221,596342192.6910299,-79.02
222,596375415.282392,-79.38
223,596408637.8737541,-78.14
224,596441860.4651163,-79.43
226,596508305.6478405,-78.46
225,596475083.0564784,-78.3
227,596541528.2392026,-78.32
228,596574750.8305647,-79.74
230,596641196.0132891,-78.69
229,596607973.4219269,-80.15
231,596674418.6046512,-79.78
232,596707641.1960133,-79.86
233,596740863.7873755,-77.99
234,596774086.3787376,-79.49
235,596807308.9700997,-79.5
236,596840531.5614618,-79.05
237,596873754.1528239,-78.81
238,596906976.744186,-79.42
239,596940199.3355482,-78.71
240,596973421.9269103,-79.3
241,597006644.5182724,-81.66
242,597039867.1096345,-80.43
243,597073089.7009966,-78.81
244,597106312.2923588,-78.73
245,597139534.8837209,-78.86
246,597172757.4750831,-78.59
247,597205980.0664452,-79.95
248,597239202.6578074,-79.34
249,597272425.2491695,-80.63
250,597305647.8405316,-78.57
251,597338870.4318937,-79.27
252,597372093.0232558,-78.91
253,597405315.614618,-78.59
254,597438538.2059801,-78.79
255,597471760.7973422,-78.68
256,597504983.3887043,-78.89
257,597538205.9800664,-77.58
258,597571428.5714285,-79.25
259,597604651.1627907,-79.26
260,597637873.7541528,-78.42
261,597671096.3455149,-77.61
262,597704318.9368771,-77.27
263,597737541.5282393,-77.58
265,597803986.7109635,-86.7
264,597770764.1196014,-77.35
266,597837209.3023256,-101.03
267,597870431.8936877,-97.91
268,597903654.4850498,-101.61
269,597936877.076412,-100.47
270,597970099.6677741,-98.17
271,598003322.2591362,-101.08
272,598036544.8504983,-100.15
273,598069767.4418604,-99.82
274,598102990.0332226,-99.28
275,598136212.6245847,-99.37
276,598169435.2159468,-97.78
277,598202657.8073089,-101.31
278,598235880.3986712,-98.7
279,598269102.9900333,-100.75
280,598302325.5813954,-99.67
281,598335548.1727575,-100.19
282,598368770.7641196,-100.07
283,598401993.3554817,-98.87
284,598435215.9468439,-98.67
285,598468438.538206,-99.86
286,598501661.1295681,-99.33
287,598534883.7209302,-100.57
288,598568106.3122923,-98.55
289,598601328.9036545,-100.23
290,598634551.4950166,-100.4
291,598667774.0863787,-99.5
292,598700996.6777408,-99.61
293,598734219.269103,-99.5
294,598767441.8604652,-98.01
295,598800664.4518273,-99.47
296,598833887.0431894,-98.81
297,598867109.6345515,-98.15
298,598900332.2259136,-100.21
299,598933554.8172758,-98.46
