i, frequency, magnitude
157,594215946.8438538,-80.23
158,594249169.435216,-80.1
159,594282392.0265781,-80.13
160,594315614.6179402,-80.01
161,594348837.2093023,-80.85
162,594382059.8006644,-80.14
163,594415282.3920265,-80.18
164,594448504.9833887,-80.56
165,594481727.5747508,-81.53
166,594514950.1661129,-79.85
167,594548172.7574751,-80.75
168,594581395.3488373,-79.43
169,594614617.9401994,-80.4
170,594647840.5315615,-79.99
171,594681063.1229236,-79.67
172,594714285.7142857,-79.49
173,594747508.3056479,-79.76
174,594780730.89701,-80.27
175,594813953.4883721,-80.37
176,594847176.0797342,-80.32
177,594880398.6710963,-80.88
178,594913621.2624584,-79.57
179,594946843.8538206,-80.4
180,594980066.4451827,-81.02
181,595013289.0365448,-81.67
182,595046511.6279069,-80.46
183,595079734.2192692,-79.49
184,595112956.8106313,-79.74
185,595146179.4019934,-79.61
186,595179401.9933555,-81.55
187,595212624.5847176,-79.91
188,595245847.1760798,-80.71
189,595279069.7674419,-80.7
190,595312292.358804,-81.64
191,595345514.9501661,-79.86
192,595378737.5415282,-80.07
193,595411960.1328903,-80.21
194,595445182.7242525,-80.59
195,595478405.3156146,-80.71
196,595511627.9069767,-80.93
197,595544850.4983388,-80.95
198,595578073.0897009,-79.83
199,595611295.6810632,-79.64
200,595644518.2724253,-82.46
201,595677740.8637874,-81.67
202,595710963.4551495,-79.7
203,595744186.0465117,-79.7
204,595777408.6378738,-80.74
205,595810631.2292359,-80.04
206,595843853.820598,-80.81
207,595877076.4119601,-79.08
208,595910299.0033222,-80.54
209,595943521.5946844,-80.1
210,595976744.1860465,-79.88
211,596009966.7774086,-80.2
212,596043189.3687707,-80.49
213,596076411.9601328,-79.12
214,596109634.5514951,-79.96
215,596142857.1428572,-79.18
216,596176079.7342193,-79.21
217,596209302.3255814,-80.65
218,596242524.9169436,-79.9
219,596275747.5083057,-78.51
220,596308970.0996678,-78.78
221,596342192.6910299,-79.56
222,596375415.282392,-78.81
223,596408637.8737541,-78.63
224,596441860.4651163,-78.42
225,596475083.0564784,-80.27
226,596508305.6478405,-79.53
227,596541528.2392026,-80.1
228,596574750.8305647,-77.65
229,596607973.4219269,-79.21
230,596641196.0132891,-79.43
231,596674418.6046512,-79.88
232,596707641.1960133,-79.4
233,596740863.7873755,-79.54
234,596774086.3787376,-78.54
235,596807308.9700997,-79.99
236,596840531.5614618,-81.0
237,596873754.1528239,-78.34
238,596906976.744186,-80.88
239,596940199.3355482,-79.73
240,596973421.9269103,-80.65
241,597006644.5182724,-80.61
242,597039867.1096345,-79.75
243,597073089.7009966,-81.37
244,597106312.2923588,-78.97
245,597139534.8837209,-78.46
246,597172757.4750831,-78.79
247,597205980.0664452,-81.09
248,597239202.6578074,-79.23
249,597272425.2491695,-80.53
250,597305647.8405316,-79.14
251,597338870.4318937,-79.12
252,597372093.0232558,-79.46
253,597405315.614618,-79.82
254,597438538.2059801,-80.37
255,597471760.7973422,-78.32
256,597504983.3887043,-80.5
257,597538205.9800664,-80.21
258,597571428.5714285,-79.16
259,597604651.1627907,-78.96
260,597637873.7541528,-79.07
261,597671096.3455149,-79.05
262,597704318.9368771,-78.81
263,597737541.5282393,-78.2
264,597770764.1196014,-77.64
265,597803986.7109635,-88.33
266,597837209.3023256,-99.31
267,597870431.8936877,-101.08
268,597903654.4850498,-100.24
269,597936877.076412,-98.51
270,597970099.6677741,-99.97
271,598003322.2591362,-101.69
272,598036544.8504983,-99.21
273,598069767.4418604,-101.25
274,598102990.0332226,-100.35
275,598136212.6245847,-99.11
276,598169435.2159468,-101.08
277,598202657.8073089,-100.67
278,598235880.3986712,-98.83
279,598269102.9900333,-99.39
280,598302325.5813954,-99.35
281,598335548.1727575,-99.63
282,598368770.7641196,-99.84
283,598401993.3554817,-98.49
284,598435215.9468439,-100.63
285,598468438.538206,-99.23
286,598501661.1295681,-100.27
287,598534883.7209302,-98.99
288,598568106.3122923,-99.2
289,598601328.9036545,-99.15
290,598634551.4950166,-99.54
291,598667774.0863787,-99.34
292,598700996.6777408,-99.7
293,598734219.269103,-99.16
294,598767441.8604652,-100.08
295,598800664.4518273,-100.23
296,598833887.0431894,-100.07
297,598867109.6345515,-100.98
298,598900332.2259136,-97.44
299,598933554.8172758,-99.31
