i, frequency, magnitude
163,594415282.3920265,-71.32
166,594514950.1661129,-71.45
167,594548172.7574751,-72.59
168,594581395.3488373,-70.75
169,594614617.9401994,-72.34
170,594647840.5315615,-71.49
172,594714285.7142857,-72.16
173,594747508.3056479,-72.19
171,594681063.1229236,-71.59
174,594780730.89701,-70.06
175,594813953.4883721,-71.78
176,594847176.0797342,-70.28
177,594880398.6710963,-70.98
178,594913621.2624584,-72.06
179,594946843.8538206,-72.2
180,594980066.4451827,-71.17
181,595013289.0365448,-70.38
182,595046511.6279069,-72.53
183,595079734.2192692,-73.26
184,595112956.8106313,-71.37
185,595146179.4019934,-70.79
186,595179401.9933555,-71.9
187,595212624.5847176,-71.02
188,595245847.1760798,-72.86
189,595279069.7674419,-70.4
192,595378737.5415282,-71.74
191,595345514.9501661,-72.35
190,595312292.358804,-72.09
193,595411960.1328903,-70.88
194,595445182.7242525,-71.29
195,595478405.3156146,-71.85
196,595511627.9069767,-71.79
197,595544850.4983388,-72.28
198,595578073.0897009,-71.53
199,595611295.6810632,-71.55
200,595644518.2724253,-72.64
202,595710963.4551495,-71.77
201,595677740.8637874,-72.23
203,595744186.0465117,-72.75
204,595777408.6378738,-71.79
206,595843853.820598,-71.93
205,595810631.2292359,-71.3
208,595910299.0033222,-70.93
207,595877076.4119601,-70.17
209,595943521.5946844,-72.4
210,595976744.1860465,-72.44
211,596009966.7774086,-71.91
212,596043189.3687707,-70.81
213,596076411.9601328,-70.9
214,596109634.5514951,-71.26
215,596142857.1428572,-71.19
216,596176079.7342193,-71.49
217,596209302.3255814,-71.05
219,596275747.5083057,-70.46
218,596242524.9169436,-72.87
220,596308970.0996678,-72.13
221,596342192.6910299,-72.52
222,596375415.282392,-70.58
224,596441860.4651163,-73.26
223,596408637.8737541,-71.71
225,596475083.0564784,-71.41
226,596508305.6478405,-71.59
227,596541528.2392026,-71.5
228,596574750.8305647,-71.82
229,596607973.4219269,-72.59
230,596641196.0132891,-71.76
231,596674418.6046512,-72.88
232,596707641.1960133,-73.14
233,596740863.7873755,-72.67
234,596774086.3787376,-72.27
235,596807308.9700997,-71.92
236,596840531.5614618,-71.89
237,596873754.1528239,-71.72
238,596906976.744186,-72.65
239,596940199.3355482,-72.22
240,596973421.9269103,-72.14
241,597006644.5182724,-71.63
242,597039867.1096345,-71.61
243,597073089.7009966,-72.86
244,597106312.2923588,-72.28
245,597139534.8837209,-71.97
247,597205980.0664452,-71.99
246,597172757.4750831,-72.73
248,597239202.6578074,-70.9
249,597272425.2491695,-72.57
250,597305647.8405316,-72.3
251,597338870.4318937,-72.84
252,597372093.0232558,-70.82
253,597405315.614618,-71.69
254,597438538.2059801,-72.78
255,597471760.7973422,-70.82
256,597504983.3887043,-72.39
257,597538205.9800664,-71.76
258,597571428.5714285,-72.6
260,597637873.7541528,-71.62
259,597604651.1627907,-72.51
261,597671096.3455149,-71.78
263,597737541.5282393,-73.26
262,597704318.9368771,-71.84
264,597770764.1196014,-72.87
265,597803986.7109635,-71.07
266,597837209.3023256,-71.89
267,597870431.8936877,-72.47
268,597903654.4850498,-72.61
269,597936877.076412,-70.31
270,597970099.6677741,-71.85
271,598003322.2591362,-71.91
272,598036544.8504983,-72.85
274,598102990.0332226,-71.87
273,598069767.4418604,-72.27
275,598136212.6245847,-71.1
276,598169435.2159468,-72.09
277,598202657.8073089,-72.11
278,598235880.3986712,-71.12
280,598302325.5813954,-72.24
279,598269102.9900333,-72.67
281,598335548.1727575,-71.89
282,598368770.7641196,-71.99
283,598401993.3554817,-71.83
284,598435215.9468439,-71.91
285,598468438.538206,-72.06
286,598501661.1295681,-72.12
287,598534883.7209302,-71.84
289,598601328.9036545,-72.76
290,598634551.4950166,-72.78
288,598568106.3122923,-72.73
292,598700996.6777408,-72.65
293,598734219.269103,-73.22
291,598667774.0863787,-72.04
294,598767441.8604652,-71.87
295,598800664.4518273,-72.07
296,598833887.0431894,-72.16
297,598867109.6345515,-72.0
298,598900332.2259136,-71.73
299,598933554.8172758,-72.49
