i, frequency, magnitude
251,597338870.4318937,-80.78
252,597372093.0232558,-80.59
253,597405315.614618,-80.37
254,597438538.2059801,-80.16
255,597471760.7973422,-81.13
256,597504983.3887043,-81.23
257,597538205.9800664,-80.71
258,597571428.5714285,-79.74
259,597604651.1627907,-79.56
260,597637873.7541528,-80.76
261,597671096.3455149,-79.2
262,597704318.9368771,-79.07
263,597737541.5282393,-79.87
264,597770764.1196014,-79.91
265,597803986.7109635,-85.11
266,597837209.3023256,-100.92
267,597870431.8936877,-98.98
268,597903654.4850498,-100.17
269,597936877.076412,-99.44
270,597970099.6677741,-98.53
271,598003322.2591362,-100.19
272,598036544.8504983,-100.79
273,598069767.4418604,-100.23
274,598102990.0332226,-99.15
275,598136212.6245847,-100.41
276,598169435.2159468,-101.43
277,598202657.8073089,-98.39
278,598235880.3986712,-99.39
279,598269102.9900333,-99.69
280,598302325.5813954,-100.88
281,598335548.1727575,-98.46
282,598368770.7641196,-99.36
283,598401993.3554817,-98.84
284,598435215.9468439,-98.75
285,598468438.538206,-98.28
286,598501661.1295681,-96.08
287,598534883.7209302,-100.07
288,598568106.3122923,-99.85
289,598601328.9036545,-99.54
290,598634551.4950166,-99.3
291,598667774.0863787,-99.03
292,598700996.6777408,-99.87
293,598734219.269103,-99.69
294,598767441.8604652,-99.99
295,598800664.4518273,-99.22
296,598833887.0431894,-99.72
297,598867109.6345515,-99.62
298,598900332.2259136,-100.74
299,598933554.8172758,-99.18
