datetime,latitude,longitude,abovethreshold,csvfile,pngfile
2019-11-19 10:42:38,n/a,n/a,12.399999999999999,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-42-34.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-42-34.png
2019-11-19 10:42:42,n/a,n/a,12.520000000000003,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-42-38.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-42-38.png
2019-11-19 10:42:47,n/a,n/a,12.380000000000003,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-42-43.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-42-43.png
2019-11-19 10:42:51,n/a,n/a,14.100000000000001,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-42-47.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-42-47.png
2019-11-19 10:42:56,n/a,n/a,12.259999999999998,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-42-52.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-42-52.png
2019-11-19 10:43:0,n/a,n/a,12.630000000000003,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-42-56.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-42-56.png
2019-11-19 10:43:5,n/a,n/a,12.630000000000003,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-43-0.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-43-0.png
2019-11-19 10:43:9,n/a,n/a,12.79,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-43-5.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-43-5.png
2019-11-19 10:43:13,n/a,n/a,11.740000000000002,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-43-9.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-43-9.png
2019-11-19 10:43:18,n/a,n/a,13.170000000000002,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-43-14.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-43-14.png
2019-11-19 10:43:22,n/a,n/a,12.920000000000002,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-43-18.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-43-18.png
2019-11-19 10:43:27,n/a,n/a,13.189999999999998,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-43-23.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-43-23.png
2019-11-19 10:43:31,n/a,n/a,12.86,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-43-27.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-43-27.png
2019-11-19 10:43:36,n/a,n/a,13.630000000000003,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-43-31.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-43-31.png
2019-11-19 10:43:40,n/a,n/a,12.86,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-43-36.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-43-36.png
2019-11-19 10:43:44,n/a,n/a,13.700000000000003,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-43-40.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-43-40.png
2019-11-19 10:43:49,n/a,n/a,12.799999999999997,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-43-45.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-43-45.png
2019-11-19 10:43:53,n/a,n/a,12.71,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-43-49.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-43-49.png
2019-11-19 10:43:58,n/a,n/a,13.11,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-43-54.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-43-54.png
2019-11-19 10:44:2,n/a,n/a,13.030000000000001,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-43-58.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-43-58.png
2019-11-19 10:44:11,n/a,n/a,13.850000000000001,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-44-7.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-44-7.png
2019-11-19 10:44:15,n/a,n/a,12.990000000000002,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-44-11.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-44-11.png
2019-11-19 10:44:20,n/a,n/a,13.200000000000003,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-44-16.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-44-16.png
2019-11-19 10:44:24,n/a,n/a,13.170000000000002,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-44-20.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-44-20.png
2019-11-19 10:44:29,n/a,n/a,14.670000000000002,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-44-25.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-44-25.png
2019-11-19 10:44:34,n/a,n/a,13.090000000000003,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-44-29.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-44-29.png
2019-11-19 10:44:38,n/a,n/a,12.869999999999997,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-44-34.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-44-34.png
2019-11-19 10:44:43,n/a,n/a,12.93,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-44-39.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-44-39.png
2019-11-19 10:44:48,n/a,n/a,13.729999999999997,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-44-44.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-44-44.png
2019-11-19 10:44:53,n/a,n/a,14.380000000000003,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-44-49.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-44-49.png
2019-11-19 10:44:58,n/a,n/a,13.259999999999998,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-44-53.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-44-53.png
2019-11-19 10:45:2,n/a,n/a,12.61,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-44-58.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-44-58.png
2019-11-19 10:45:7,n/a,n/a,13.96,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-45-3.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-45-3.png
2019-11-19 10:45:12,n/a,n/a,18.58,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-45-8.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-45-8.png
2019-11-19 10:45:16,n/a,n/a,13.600000000000001,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-45-12.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-45-12.png
2019-11-19 10:45:21,n/a,n/a,16.64,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-45-17.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-45-17.png
2019-11-19 10:45:26,n/a,n/a,13.829999999999998,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-45-22.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-45-22.png
2019-11-19 10:45:31,n/a,n/a,13.310000000000002,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-45-27.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-45-27.png
2019-11-19 10:45:35,n/a,n/a,12.61,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-45-31.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-45-31.png
2019-11-19 10:45:40,n/a,n/a,12.799999999999997,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-45-36.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-45-36.png
2019-11-19 10:45:45,n/a,n/a,12.79,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-45-41.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-45-41.png
2019-11-19 10:45:50,n/a,n/a,12.82,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-45-46.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-45-46.png
2019-11-19 10:45:55,n/a,n/a,12.82,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-45-51.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-45-51.png
2019-11-19 10:45:59,n/a,n/a,12.340000000000003,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-45-55.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-45-55.png
2019-11-19 10:46:4,n/a,n/a,12.899999999999999,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-46-0.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-46-0.png
2019-11-19 10:46:9,n/a,n/a,12.299999999999997,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-46-5.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-46-5.png
2019-11-19 10:46:14,n/a,n/a,15.07,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-46-10.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-46-10.png
2019-11-19 10:46:18,n/a,n/a,12.850000000000001,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-46-14.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-46-14.png
2019-11-19 10:46:23,n/a,n/a,12.770000000000003,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-46-19.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-46-19.png
2019-11-19 10:46:28,n/a,n/a,12.420000000000002,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-46-24.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-46-24.png
2019-11-19 10:46:33,n/a,n/a,15.79,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-46-29.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-46-29.png
2019-11-19 10:46:38,n/a,n/a,14.46,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-46-33.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-46-33.png
2019-11-19 10:46:42,n/a,n/a,14.380000000000003,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-46-38.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-46-38.png
2019-11-19 10:46:47,n/a,n/a,20.18,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-46-43.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-46-43.png
2019-11-19 10:46:52,n/a,n/a,12.810000000000002,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-46-48.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-46-48.png
2019-11-19 10:46:57,n/a,n/a,20.4,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-46-53.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-46-53.png
2019-11-19 10:47:2,n/a,n/a,13.729999999999997,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-46-57.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-46-57.png
2019-11-19 10:47:6,n/a,n/a,12.600000000000001,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-47-2.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-47-2.png
2019-11-19 10:47:11,n/a,n/a,13.36,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-47-7.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-47-7.png
2019-11-19 10:47:16,n/a,n/a,12.810000000000002,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-47-12.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-47-12.png
2019-11-19 10:47:20,n/a,n/a,13.82,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-47-16.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-47-16.png
2019-11-19 10:47:25,n/a,n/a,12.549999999999997,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-47-21.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-47-21.png
2019-11-19 10:47:30,n/a,n/a,12.64,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-47-26.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-47-26.png
2019-11-19 10:47:35,n/a,n/a,20.229999999999997,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-47-31.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-47-31.png
2019-11-19 10:47:40,n/a,n/a,20.93,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-47-36.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-47-36.png
2019-11-19 10:47:45,n/a,n/a,19.740000000000002,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-47-41.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-47-41.png
2019-11-19 10:47:50,n/a,n/a,20.71,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-47-45.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-47-45.png
2019-11-19 10:47:54,n/a,n/a,20.700000000000003,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-47-50.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-47-50.png
2019-11-19 10:47:59,n/a,n/a,19.259999999999998,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-47-55.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-47-55.png
2019-11-19 10:48:4,n/a,n/a,16.869999999999997,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-48-0.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-48-0.png
2019-11-19 10:48:9,n/a,n/a,20.35,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-48-5.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-48-5.png
2019-11-19 10:48:14,n/a,n/a,20.82,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-48-9.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-48-9.png
2019-11-19 10:48:18,n/a,n/a,13.64,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-48-14.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-48-14.png
2019-11-19 10:48:23,n/a,n/a,12.740000000000002,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-48-19.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-48-19.png
2019-11-19 10:48:28,n/a,n/a,12.689999999999998,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-48-24.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-48-24.png
2019-11-19 10:48:33,n/a,n/a,12.82,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-48-29.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-48-29.png
2019-11-19 10:48:37,n/a,n/a,13.439999999999998,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-48-33.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-48-33.png
2019-11-19 10:48:42,n/a,n/a,12.490000000000002,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-48-38.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-48-38.png
2019-11-19 10:48:47,n/a,n/a,13.049999999999997,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-48-43.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-48-43.png
2019-11-19 10:48:52,n/a,n/a,13.119999999999997,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-48-48.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-48-48.png
2019-11-19 10:48:57,n/a,n/a,12.54,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-48-53.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-48-53.png
2019-11-19 10:49:2,n/a,n/a,12.049999999999997,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-48-58.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-48-58.png
2019-11-19 10:49:7,n/a,n/a,12.829999999999998,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-49-2.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-49-2.png
2019-11-19 10:49:11,n/a,n/a,13.030000000000001,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-49-7.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-49-7.png
2019-11-19 10:49:16,n/a,n/a,12.270000000000003,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-49-12.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-49-12.png
2019-11-19 10:49:21,n/a,n/a,13.350000000000001,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-49-17.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-49-17.png
2019-11-19 10:49:26,n/a,n/a,12.310000000000002,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-49-22.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-49-22.png
2019-11-19 10:49:31,n/a,n/a,12.61,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-49-26.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-49-26.png
2019-11-19 10:49:35,n/a,n/a,12.600000000000001,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-49-31.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-49-31.png
2019-11-19 10:49:40,n/a,n/a,12.560000000000002,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-49-36.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-49-36.png
2019-11-19 10:49:45,n/a,n/a,12.61,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-49-41.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-49-41.png
2019-11-19 10:49:50,n/a,n/a,13.07,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-49-45.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-49-45.png
2019-11-19 10:49:54,n/a,n/a,14.030000000000001,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-49-50.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-49-50.png
2019-11-19 10:49:59,n/a,n/a,12.130000000000003,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/csv/n/a-n/a_2019-11-19_10-49-55.csv,/home/slaven/dev/RoadScan/data/2019-11-19_10-41-43/png/2019-11-19_10-49-55.png
